"setiap kali berkonfrontasi dengan kubu fpi , selalu mereka yang memaki dan merendahkan duluan karena imam besar nya saja demikian , tidak pantas ditiru .      ",negative
tidak inspirasi,negative
"Secara terpisah, Direktur Pusat Kajian Politik Fakultas Ilmu Sosial dan Ilmu Politik Universitas Indonesia Aditya Perdana mengatakan, ini merupakan waktu yang tepat bagi semua parpol untuk mendekatkan diri pada tokoh yang berpotensi menjadi capres pada Pilpres 2024",neutral
"sudah lama tidak makan hoka-hoka bento karena kebetulan yang ada di kota saya jauh dari rumah . karena hoka-hoka bento yang ini dekat hotel , akhirnya .       ",positive
sekecewa-kecewa nya itu ya beli barang mahal-mahal tahu nya jelek .    ,negative
kapolda minta anies baswedan mengkaji ulang penataan pedagang kaki lima tanah abang    ,neutral
belanja dari resmi toko dulu saja kalau ragu . bagus kok layanan nya . barang nya juga pasti asli .    ,positive
"suasana yang nyaman terutama di sore hari . menu yang disajikan tergolong cukup variatif dan yang penting adalah rasanya yang rasanya sangat pas di lidah . harga nya cukup lumayan , murah juga tidak mahal sekali juga tidak . sebanding dengan suasana dan kualitas makanan yang disajikan  ",positive
"Dihubungi terpisah, Koordinator Bidang Pemenangan Pemilu Partai Golkar Ahmad Doli Kurnia Tandjung mengatakan, pihaknya memang telah melakukan koordinasi dan mengambil langkah-langkah strategsi untuk merespons hasil munas 2019 dan rakernas serta rapimnas 2021",neutral
"tempat nya nyaman banget buat makan siang , apalagi makan malam . pemandangan nya keren , makanan enak , harga juga sepadan . satu lagi resto yang harus dicoba masakan sunda nya . pertama x datang sama teman-teman , kedua , ketiga , sampai ke empat sama keluarga . tiap ke bandung pasti diusahakan mampir sini .",positive
"tolong update aplikasi diperbaiki , sudah 1 minggu saya tidak bisa log in dengan verifikasi sms yang selalu gagal berulang-ulang kali . hal ini sangat menggangu aktivitas nasabah     ",negative
"mal ini memiliki desain yang menarik , tidak seperti mal lain yang bertingkat , mal ini hanya memiliki 1 lantai , dan tempat makan nya juga di luar dan tertata rapi . ",positive
Amendemen konstitusi juga bisa menimbulkan pergeseran sistem ketatanegaraan karena PPHN akan mengikat presiden,negative
"Ada Airlangga, ada Cak Imin (Muhaimin Iskandar)",neutral
bagi yang ingin makan tidak terlalu kenyang dan membutuhkan suasana yang tenang anda bisa menuju tempat ini . tempat nya nyaman dan makanan nya enak . saya mencoba menu ice lychee yakult yang rasanya unik . ,positive
tempat yang nyaman dan alami untuk membawa keluarga relaks suasana pedesaan alami . mengenalkan anak pda alam  ,positive
"zuppa sup nya manis , corn krim soup nya juga manis banget . sampai enek makan nya . dengan harga yang mahal , krim soup rasanya dibuat dari tepung instan . dinot sepadan to dicoba . ",negative
"saya tidak pernah melewatkan tempat ini jika ke braga . meski agak repot untuk mencari parkir , namun sangat layak untuk didatangi . menu favorit : mi kepiting pontianak dan wedang uwuh . asli nya menu ini dari imogiri , bantul . wedang berwarna kemerahan dengan campuran jahe , kayu secang , daun salam dan rempah-rempah , sangat hangat .    ",positive
"di sini menjual berbagai jenis makanan jepang , tapi yang paling saya pesan adalaha okonomiyaki dan takoyaki nya . manggo dessert nya juga enak banget , kentel banget .       ",positive
"restoran ala kamu bisa makan ini sudah bertahan cukup lama . di sini yang menjadi favorit saya adalah thai thea dan daging nya yang enak . siap-siap kekenyangan karena banyak pilihan makanan di sini . hanya terutama di cabang mal istana plaza pelayanan sering buruk dan mengecewakan . asap juga cukup mengganggu di dalam . secara keseluruhan baik review saya adalah rasa makanan enak dan baik , tetapi sangat perlu banyak perbaikan dalam pelayanan .      ",negative
"tempat nya enak , pelayanan nya lumayan bagus . tapi saat pemesanan makanan sangat lama , alangkah baiknya dikasih minum dulu kalau makanan nya lama . kebersihan makanan juga perlu ditingkatkan . makanan nya enak , harga nya juga pas untuk mahasiswa      ",positive
Masih ada ruang bagi kita untuk mendapatkan presiden yang kredibel itu tanpa melalui koalisi,positive
"Namun, aspirasi itu tidak mendapatkan respons yang sepadan dari pemerintah",negative
sekarang saya bermohon kepada kalian rakyat bangsa indonesia dari sabang sampai merauke hentikan kalian mengabdi dengan orang cina . ini saat nya untuk merebut indonesia . merebut kejayaan indonesia . hentikan menjadi jongos orang cina . bersatu bersama saya hancurkan cina !    ,negative
Bagian dari pidato itu disambut gegap gempita para peserta rakernas,positive
"Semua kader mesti bersatu dalam narasi, kata, tindakan, dan perjuangan untuk memenangi Pemilu 2024",positive
"mau melihat bandung dari atas ? nah ini tempat nya walaupun harga nya sedikit mahal , ya wajar secara di hotel berbintang . tempat nya mewah banget untuk foto-foto atau nongkrong bareng teman , atau mau rapat bareng klien juga ini tempat cocok    ",positive
"dikira hal tolol seperti begini tidak bakal merembet ke yogyakarta , ternyata memang banyak umat tolol juga di jogja   ",negative
"Meski demikian, seusai pertemuan, Airlangga dan Agus menyampaikan terbukanya peluang kedua parpol untuk berkoalisi",positive
yaam pun indosat bikin gue mau marah   ,negative
Kepemimpinan Jokowi dikaitkan dengan pencapaian di Piala Thomas dan menjadi klaim politik,neutral
"kaget luar biasa karena antrean panjang sekali . kalau dilihat dan diamati , harga tidak terlalu murah , tapi peminat banyak banget . enak banget sih emang .  ",positive
"Misalnya, DPC Partai Demokrat Jakarta di bawah pimpinan anggota Komisi III DPR, Santoso, yang getol membagi-bagikan sembako dan bansos",positive
asian games sedikit mengecewakan karena disusupi politikus kotor pencari suaka elektabilitas ! ,negative
"Ia juga menambahkan, walaupun banyak agenda politik, Presiden dan kabinetnya tak boleh salah prioritas",positive
sekarang jakarta macet banget  ,negative
"Peneliti Pusat Kajian Politik Universitas Indonesia (Puskapol UI), Delia Wildianti, mengapresiasi komposisi perempuan yang memenuhi keterwakilan 30 persen",positive
"Meski demikian, lanjutnya, sudah ada 21 pengurus DPD Gerindra yang mendeklarasikan dukungan kepada Prabowo untuk maju kembali dalam Pilpres 2024",positive
"Koordinator Jaringan Muslim Madani (JMM) Syukron Jamal berpandangan, kebijakan Yahya terkait dengan relasi dengan politik praktis, sudah tepat",positive
"suasana nya nyaman dan udara nya sejuk , makanan nya enak walo pun sedikit mahal tetapi terbayar oleh suasana nya      ",positive
"ingin merasakan sensasi makan malam di atas bukit dengan pemandangan kota bandung yang gemerlap layaknya barisan bintang ? the peak jawaban nya . resto mewah yang di konsep sangat eleghan ini cocok untuk makan malam romantis bagi pasangan , tetapi bisa juga untuk bersantai bersama sahabat atau keluarga . sayang nya makanan di resto ini tidak cukup beragam , dan memiliki rute harga yang tinggi namun terbayar dengan kualitas .   ",positive
"Di antaranya Ketua DPR Puan Maharani, Menteri Koordinator Bidang Perekonomian Airlangga Hartarto, dan Menteri Badan Usaha Milik Negara Erick Thohir",neutral
Ia juga mengapresiasi unjuk rasa mahasiswa yang berjalan tertib,positive
kesal sendiri jalan di gang yang sempit terus ibu-ibu berjejer jalan nyamping penuhkan jalan sambil gosip gosip,negative
"daripada membuat duit haji dan zakatin asn , mending kejar harta rampokan para cina garong super kakap ",negative
7 fenomena salah kostum jokowi ini sukses bikin netizen bertanya-tanya .       ,neutral
"suka banget sama desain interior nya . klasik , sedikit vintage , tidak berlebihan . layanan nya cepat dan ramah . makanan nya enak , sudah nyobain nasi hainan dan berbagai bakmi nya , semuanya enak . dim sum ceker nya juara . sayang tempat nya kecil . tapi tetap , sangat-sangat meyakinkan , bagaimana tidak meyakinkan , ada di belakang setiabudhi supermarket , diapit macam-macam toko dan dilengkapin periplus . mantap ! makanan enak , suasana enak .   ",positive
"Namun, Gelora tidak mempermasalahkan jika masa kampanye lebih pendek dibandingkan Pemilu 2019",neutral
"daripada potong anggaran belanja , lebih baik potong kelamin jokower dan ahoker untuk eksport tas kulit wanita .       ",negative
"PAN berpandangan, keterbelahan akibat perbedaan pilihan politik itu perlu segera diselesaikan agar janji kebangsaan bisa kembali diperkuat",positive
"Dalam proses menentukan satu kandidat yang akan dipilih sebagai calon presiden, Nasdem menjajaki kemungkinan berkoalisi dengan partai lain",neutral
Hanya 13 persen responden yang menyatakan aturan masa jabatan presiden harus diubah dan 13 persen tidak menjawab,neutral
"pancake nya enak banget di sini ! selain itu , saya juga coba salmon steak nya , enak juga . menurut saya restoran ini termasuk yang saya akan ku njungi lagi . anak-anak saya suka banget pancake nya . bisa bikin kartu diskon di sini , cuma berhubung saya lupa terus mencetak konfirmasi jadi belum diambil-ambil __laugh__ . bagaimana pun , rekomendasi deh .   ",positive
"lanjutkan , kata sby   ",neutral
"Dukungan bagi Cak Imin di antaranya datang dari berbagai kelompok masyarakat, termasuk mereka yang terafiliasi dengan NU",positive
"""Kekosongan hukum perlindungan data pribadi yang komprehensif telah memunculkan sejumlah permasalahan dalam tata kelola perlindungan data, baik pada sektor publik, termasuk di dalamnya kementerian/lembaga, maupun sektor privat,"" kata Wahyudi",negative
lokasi restoran ini relatif dekat dari apartemen gateway cicadas . dengan berjalan kaki kita bisa langsung bisa menikmati makan bersama keluarga di restoran ini .     ,positive
"pagi pagi sarapan di sini lama banget makanana nya jadi , harga 30 - 100 permakana nya , makanan biasa saja    ",negative
"Andika menambahkan, sebagaimana disampaikan Yahya, keduanya membahas hal-hal yang bisa dilakukan bersama TNI dan NU",neutral
"lokasi restoran ini di jalan braga , tidak jauh dari braga citywalk . jika anda penggemar kuliner dan rasa serta suasana merupakan prioritas . maka ini restoran yang tepat bagi anda . pilihan menu nasi goreng spesial dapat anda pertimbangkan .    ",positive
aib    ,negative
"menyesal sekali dulu 2014 saya pilih pa kok seperti ini , demokrasi sudah tidak dipakai di rezim ini , sampai neno warisman diusir , di cegah tangkal dicekal , inimah wajib   ",negative
"Namun, kalau itu benar, maka itu suatu kemajuan",positive
"Adapun sepanjang 2018, masyarakat melaporkan 88 kasus",neutral
"makan kepiting yang enak banget ya di chef epi . resto khusus sea food ini punya sajian andalan menu kepiting , yakni butter crab , singapore chili crab dan black pepper crab . yang paling juara adalah butter crab . rasanya berbeda dari menu kepiting di mana pun yang pernah saya coba . kelebihan resto ini adalah pada komitmen nya tidak menggunakan msg dan menjunjung kehalalan produk nya .",positive
"Menurut dia, bangsa Indonesia telah memilih demokrasi meskipun disadari bahwa demokrasi itu berat, sulit, dan tidak serta-merta berhasil",negative
"ketika kami ingin mencari makanan khas jawa barat maka pilihan kami jatuh pada warung ini . pada saat kami masuk di tempat ini , mata kami langsung tertuju dengan berbagai jenis makanan yang setengah masak sehingga kami bisa memilih sesuai dengan selera masing-masing serta pilihan berbagai macam sambal pun tersedia . ",positive
"nyobain es durian ndeso dan serabi durian keju , untuk rasanya masih kalah banyak , rasa duren nya kurang enak dan tidak manis , es duren nya kebanyakan es batu , serta kualitas duren nya kurang , kalau menurut saya berlebihan harga untuk apa yang disajikan dengan apa yang harus saya bayar , think twice to be there lagi      ",negative
"”Di tahun 2023, penetapan dan pemantapan pemenangan partai dengan fungsionaris sebagai pasukan darat dan penggalangan opini terus bekerja untuk pemenangan calon presiden dari Partai Golkar",neutral
amien rais mah orang tua yang tidak berguna . kerjaan nya cuma suka fitnah . apa saja sih yang lo buat untuk rakyat .  ,negative
"lokasi nya berada di pvj tepat nya di dekat fitness celebrity . seperti calais pada umum nya , tempat nya bersih dengan desain alan - ala kafe . favorit saya di sini adalah bule yang meletus-letus . ",positive
domino s pizza sedang memberikan promo dan voucher pizza hemat 25 % atau voucher rp 30.000 melalui tokopedia 27 desember 2017 - 05 januari 2018,neutral
"Selain itu, pihak asing menghambat aktivitas akun Instagram Syahrul Badri, Kepala Departemen Aksi dan Propaganda BEM UI",negative
"Apalagi, lawannya merupakan caleg petahana",neutral
"Di internal partai, beberapa konflik lahir akibat perbedaan pandangan saat pemberian dukungan dalam pilpres dan pemerintahan",negative
"Dalam Diskusi Politik Pemilu bertajuk ""Wacana Presiden 3 Periode: Dari Mana Asalnya, ke Mana Arahnya?"", secara daring, Rabu (23/6/2021) di Jakarta, ditegaskan bahwa transisi kekuasaan di negara modern tidak boleh dihambat oleh kepentingan pragmatisme kelompok-kelompok tertentu",positive
"Situasi itu terekam dalam video berdurasi 25 menit, yang diunggah akun Instagram milik Wahana Lingkungan Hidup Indonesia (Walhi) Nasional",neutral
Salah satu hal yang dilakukan TNI AD untuk mengantisipasinya adalah mendukung program lumbung pangan ( food estate ) di beberapa daerah,neutral
"Apabila partai ingin menggaet pendukung dari kalangan milenial, Bhima menuturkan, tidak cukup hanya melalui pencitraan seperti naik sepeda atau melakukan hal-hal yang kerap dijalankan kalangan milenial",negative
ayo kita bantu viralkan . tindakan semena-mena pejabat .       ,negative
mca bergerak hajar cebong antek antek rrc inilah penghianat bangsa prof alumni 212 dibilang teroris radikal .  ,negative
"Idealnya, kepala daerah bisa menyeimbangkan kinerja dan manuver politiknya,” ujarnya",positive
"aduh pak kok seolah-olah memanas - manasik kubu sebelah sih ? jangan dong pak , itu nanti mereka tambah cemburu , iri , dengki , nyinyir , ngambek kayak anak kecil , marah-marah tidak jelas juntrungan nya dan makin busuk saja otak dan hati nya .  ",negative
dasar orang kampung tidak tahu peraturan lalu lintas apa buta sih ?    ,negative
Empat nama,neutral
"Kini, proses politik yang akan menentukan siapa dari mereka yang akan menjadi anggota KPU dan Bawaslu",neutral
"Tingginya suara keterpilihan Zulkifli di Kongres PAN 2020 menunjukkan pemegang suara di PAN atau para pengurus PAN di pusat dan daerah, siap dengan pilihan politik apa pun yang dipilih Zulkifli",neutral
"kami sekeluarga penggemar mi , mulai dari goreng , rebus dan lain-lain . untuk yang satu ini kami baru mau mencoba di tempat ini . karena kami tahu dari saudara yang tinggal di bandung . dan semua menu mi di sini enak semuanya .   ",positive
"lama-lama di sini gua bisa hipertensi ngadepin pasien bpjs , bayar tidak seberapa tapi mau pelayanan eksekutif dan ngomel-ngomel , naik kereta saja kalau mau yang eksekutif   ",negative
"Bahkan, masukan dan pandangan yang berbeda dianggap sebagai bentuk perlawanan dan tidak ”Merah Putih”",negative
"Dengan demikian, pilpres tak hanya diikuti dua pasang calon, tetapi minimal tiga pasang calon",neutral
"Sebab, sebagai bagian dari parpol, mereka membawa fungsi untuk agregasi dan artikulasi kepentingan dari publik yang diwakili",neutral
"Perjalanan ini sekaligus membuktikan bahwa pemilu bukan problem, melainkan solusi,” katanya",positive
"Kami bukan hanya bicara bahwa PKS siap dengan milenial, tidak",neutral
"wah menyesal biasanya pesan pakai gojek , sekali nya pakai malah barang tidak diambil , driver nya selesaikan order . gimana nih       ",negative
"Tak ada masyarakat yang setuju penundaan pemilu, kok, Golkar setuju,” ujarnya",negative
lokasi yang strategis berada di salah satu pusat perbelanjaan terkenal di kota bandung yaitu bandung indah plaza . tempat duduk bisa memilih di dalam ruangan atau di luar ruangan bagi yang ingin melihat pemandangan ramai nya jalan merdeka pelayanan nya ramal dan cepat untuk menu makanan nya sudah standar pizza hut . bagi yang membawa anak-anak dapat meminta souvenir berupa mainan yang terbuat dari balon ,positive
"sangat enak dan nyaman , suasana nya romantis dan konsep restoran nya sangat modern , pelayanan yang disajikan juga cepat      ",positive
"warung nasi ampera cukup populer sebagai restoran yang menyajikan masakan khas sunda . warung nasi ampera yang berada di bandung ini buka hingga larut malam . kami memesan ayam goreng dengan lalapan , tempe goreng dan teh hangat . sambal nya pedas dan terasa campuran bumbu-bumbu nya . mantap . saya tidak tertarik dengan menu lainnya .       ",positive
dengan udara yang sejuk . menikmati makanan yang lezat cocok buat membuat perut kenyang dan hati yang senang . ubar baeud di   ,positive
Tahun ini akan dimanfaatkan untuk membangun komunikasi politik,positive
jokowi meminta masyarakat memanfaatkan libur nasional untuk menggunakan hak pilih .    ,neutral
"”Ya setahunlah, kalau enggak dua tahun maksimal kira-kira begitu",neutral
saya beberapa kali makan di sini . tempat nya enak buat santai sama teman atau keluarga . harga makanan nya juga bersahabat : saya suka rawon nya . tengkleng solo wueenak . nasi gudeg maupun nasi liwet solo nya juga enak . ,positive
Partai-partai masih mengukur dan mendalami berbagai kemungkinan yang akan mereka ambil sebagai langkah politis,neutral
"terletak di daerah dago , kafe ini menjadi pilihan keluarga karena ada tempat permainan flying fox mini sehingga anak-anak betah bermain di sana . opsi menu dan rasapun tidak mengecewakan .  ",positive
kalau tidak ajak perang saja siapa yang berani mengusik umat islam kita ratakan saja dengan tanah      ,negative
"Tentunya harus saya terima dengan baik seandainya nanti dicalonkan,"" ujar Prabowo dalam keterangan pers bersama Ketua Umum Partai Kebangkitan Bangsa (PKB) Muhaimin Iskandar, di Gedung Komisi Pemilihan Umum (KPU), Jakarta",neutral
"Asalkan ada prioritas, berorientasi pada kepentingan rakyat, dan tak sekadar populis, ”legacy” yang baik akan ditinggalkan Jokowi-Amin",positive
"Secara terpisah, melalui keterangan tertulis, Ketua Komisi Pemberantasan Korupsi Firli Bahuri menilai wajar kemarahan Presiden Jokowi terhadap para menterinya terkait dengan kebiasaan impor barang",neutral
cepat respon . pengiriman kilat . dan ramah . setelah akhirnya saya berputar-putar di toko lain yang tidak jelas . saya bertemu toko juragan ini yang pelayanan nya sangat memuaskan . tangkap sangat juragan .,positive
"makanan yang dipesan dingin , tidak berasa baru dimasak . untuk rasa jadi jadilah . mixed jus nya juga berasa kurang segar , sepertinya bukan segar juice atau pure dari buah . tempat nya biasa saja , oke untuk arisan tapi kurang oke untuk keluarga . pelayanan nya kurang ramah kurang gesit , untuk order makanan saja sampai memanggil berulang ulang . ",positive
"berhubung saya pecinta pedas , tempat ini merupakan salah satu favorit saya . bumbu nya mantap dan pedas , biasanya satu porsi tidak habis , maka dari itu saya biasa menyantap nya berdua . semua varian nya enak , apalagi ditambah kikil pedas . mantap !   ",positive
Politik identitas,neutral
"salah satu restoran terbaik di bandung , yang terdapat di hotel savoy homann bidakara . makanan yang disajikan pada saat sarapan , lunch dan diner sangat variatif .   ",positive
"kenalan di facebook , jadian di messenger , pacaran di bbm , putus di whatsapp . jual mantan di bukalapak . menetapkan dah , kids zaman now alay       ",negative
"makan siang di sini sangat berkesan , karena datang pada saat lapar , liburan natal plus hujan deras sepanjang siang - sore . antrean luar biasa ramai , smp akhirnya urutan kami masuk kurang lebih sudah pukul 1.30 siang antre sekitar 40 menit . tetapi plus nya kami dapat tempat duduk di bale2 lt 2 dengan pemandangan danau restoran purbasari yang bagus banget .     ",positive
Sosok Luhut tampaknya menjadi sosok yang menyedot perhatian warganet di isu perpanjangan masa jabatan presiden,neutral
"Pengajar Komunikasi Politik di Universitas Paramadina, yang juga pendiri lembaga survei KedaiKopi, Hendri Satrio, mengatakan, gencarnya parpol melempar nama-nama capres menunjukkan bahwa parpol ingin menginformasikan kepada masyarakat bahwa banyak pilihan calon presiden",positive
tidak perlu cemas karena bisnis anda akan berhasil dengan memuaskan dan cukup mendatangkan hasil besar .       ,positive
"banyak pilihan makanan di sini . semuanya lezat . ada anak-anak corner juga untuk anak anak , sehingga mereka bisa memilih sendiri . tampilan nya juga dibuat menarik sehingga menggugah selera makan anak anak . ada jamu , juga ada cemilan tradisional . ditemani pemandangan yang asri , dan sejuk , kami benar benar menikmati sarapan kami . apakah kami akan kembali lagi kemari ? pasti nya !  ",positive
"Kami belajar dari situ, dan itulah strategi pemenangan PKS",positive
Fenomena koalisi yang cenderung makin gemuk terekam dari perjalanan peta koalisi parlemen sejak era Reformasi,neutral
"dekorasi ijoo - ijo , saung , makanan nya indonesia sekali ! kalau ke sini rasanya asri banget seperti indonesia zaman dulu mungkin soal nya asri banget . terus menu-menu makanan yang dijual juga indonesia banget . dari jajanan-jajanan khas indonesia sampai makanan berat minuman khas nya . lengkap sudah ! untuk pencinta kuliner nusantara dan alam , recommeded sekali ke sini !     ",positive
"Kedua, ingin cari muka, padahal saya sudah punya muka",negative
"Kedua, kemampuan ekonomi Indonesia yang relatif rendah membuat sulit mencari utang",negative
"Mereka juga bisa mengalami kerugian lainnya seperti penyebaran informasi pribadi di dunia maya atau  doxing , pencurian, penipuan, bahkan kekerasan berbasis gender",negative
Jumlah tersebut lebih banyak dibandingkan dengan hasil pencarian untuk Anies dan Prabowo,neutral
"Di Surakarta, Jateng, Ganjar Pranowo dan Menteri Badan Usaha Milik Negara Erick Thohir menemani Presiden Joko Widodo jalan pagi di lokasi hari bebas kendaraan bermotor ( car free day ) di Jalan Slamet Riyadi, Surakarta",neutral
"Sebab, jika itu merupakan instruksi, terkesan ada mobilisasi dan bukan partisipasi",neutral
Gubernur Jawa Timur Khofifah Indar Parawansa juga masuk bursa capres,neutral
"tempat makanan ini udara nya sangat sejuk dan menyajikan pemandangan kota bandung yang indah , makanan nya juga lumayan enak tapi agak sedikit mahal . sesuailah dengan apa yang kita dapat    ",positive
"tempat makan yang bernuansa retro . sisi depan dapat menikmati suasana jalan braga dan sisi belakang terdapat set meja yang romantis sembari ditemani alunan musik secara langsung . makanan di tempat ini termasuk enak dengan porsi besar , sesuai harga , dengan air mineral gratis .       ",positive
"Sebab, SPPN hanya bersandar pada visi, misi, dan program capres-cawares terpilih",neutral
"kadang pakai pembalut herbal hibis , enak banget tipis terus adem sekali       ",positive
kurang pas apabila berkunjung ke bandung tanpa mencicipi batagor . batagor burangrang adalah salah satu yang rasanya enak dan saus nya pun gurih .     ,positive
menikmati pemandangan malam kota bandung di tahun 18 tahun sangat romantis . makanan enak dan layanan bu dela sangat menyenangkan . mantap habis !     ,positive
"Memilih satu dari beberapa lebih baik ketimbang hanya punya satu-satunya calon sehingga hanya opsi tunggal,” katanya",neutral
telkom memberi klarifikasi terkait script penambang bitcoin bukan milik uzone.id       ,neutral
lokasi di atas puncak pegunungan dengan pemandangan yang luar biasa . pelayanan ramah dan cepat . makanan sangat bervariasi .  ,positive
"”Wacana perpanjangan periode presiden dan amendemen UUD 1945 di Twitter bukan wacana organik dari percakapan warganet, melainkan dimunculkan dan diamplifikasi akun-akun robot,” ujar Direktur TSRC Yayan Hidayat",neutral
"kita bangga punya presiden yang peduli pada bangsa dan negara , semoga 2019 - 2024 pak menang lagi untuk melanjutkan pembangunan fisik dan psikis . saya bangga punya presiden yang tidak pernah lupa dengan rakyat nya .      ",positive
"Ini, menuru dia, akan berdampak buruk pada integritas KPK",negative
Harus ada common project yang diperintahkan negara bersama parpol dan seluruh elemen masyarakat untuk mempersatukan seluruh anak bangsa,positive
Ia mendapat kenaikan pangkat dari Letkol menjadi Kolonel saat itu,positive
aku suka banget aplikasi vlive ,positive
"ini salah satu restoran favorit saya jika berkunjung ke bandung . lokasi nya strategis , makanan nya lengkap dan bervariasi . layanan ramah dan harga lumayan bersaing . tetapi yang paling oke adalah suasana nya . memuaskan .       ",positive
"Selain itu, dalam rapat kerja nasional kelompok sukarelawan Projo (Pro Jokowi), Mei lalu, Jokowi juga memberikan sinyal dukungan terhadap Ganjar",positive
"Tak hanya itu, akan dijadikan bahan evaluasi untuk kebijakan pemerintah ke depan",neutral
Mungkin hanya 15-20 orang,neutral
"Ya, kalau satu dilonggarkan, itu mesti naik",neutral
"rapat perdana pembentukan tim koalisi kebhinekaan partai demokrat , pkpi amp ; pks mengusung bpk . benny k . harman amp ; bapak ban nya a . litelnoni paket harmoni calon gubernur dan wakil gubernur pro . net periode 2018 - 2023 .  ",neutral
"rasa steak saus nya standard , sudah berbeda dengan suis butcher zaman dahulu . area parkir kecil , jadi agak sulit jika di jam-jam makan .    ",negative
"Diprediksi, tahun depan urusan capres-cawapres ini akan semakin ramai",neutral
"Meski demikian, ia memastikan Gerindra tak akan kendur",neutral
"Meski Pilpres 2019 telah berlalu, hubungan antara kubu yang berlawanan belum menunjukkan tanda-tanda perbaikan",negative
"kami amat puas dengan 4 menu yang dipesan , khusus nya mi udon goreng sapi dan sapi ala france . dengan label chinese fine dining , harga memang sesuai kualitas hidangan nya . sedikit meringankan karena diskon 25 % dari keanggotaan accor advantage . tingkat layanan sama ramah nya dengan kunjungan kami yang pertama .  ",positive
"saya penasaran makan di tempat ini karena banyak membaca rekomendasi di internet . pelayan nya baik , ramah dan tanggap , ketika saya protes karena si pelayan salah mencetak daftar makanan yang kami pesan , dia segera ke kitchen untuk mengganti daftar nya sehingga makanan yang keluar tidak salah . sayang nya rasa makanan di tempat ini biasa saja . daging steak yang disajikan sudah dingin .       ",negative
"Walau komunikasi cenderung berjalan satu arah karena kendala pandemi Covid-19, informasi dari pemerintahan tetap tersampaikan, terutama lewat rilis, konferensi video di kanal Youtube, dan media sosial",positive
Berseberangan dengan Jokowi,neutral
"ini salah satu cina bajingan , di luar negeri orang kafir yang menghina agama islam kayak begini sudah habis dimassa   ",negative
tidak tulus    ,negative
"kita cuma mau makan ke sini , tap harga nya terlalu mahal , padahal makanan yang dijualkan makan indonesia umum nya . mohon dipertimbangkan harga jangan terlalu mahal . padahal jajanan lain di bandung kan banyak ! banyak pilihanlah untuk menikmati makanan sejenis yang murah . nasi goreng saja mahal banget banget ! kesal .    ",negative
Elektabilitas Ketua Umum Golkar Airlangga Hartarto dan Ketua Umum Partai Kebangkitan Bangsa Muhaimin Iskandar masih di bawah satu persen,negative
"Seharusnya dipertegas dan dibatasi bahwa yang dimaksud dengan keonaran adalah keonaran bersifat fisik, menimbulkan kerusakan fisik, dan bukan keonaran di ruang media sosial",negative
"“Nah, frasa gangguan lainnya itu harus ditafsirkan, apakah termasuk adanya pandemi Covid atau karena adanya kesulitan keuangan negara untuk membiayai pemilu",neutral
"Bagaimana ketika kemudian mereka memilih pun secara rasional,” kata Ari",neutral
di tembak mati saja atau diberi hukuman mati . kita sekarang jadi sasaran mereka .     ,negative
"Tengok saja pada masa libur Lebaran kemarin, beberapa menteri yang namanya masuk dalam jajaran calon presiden pilihan publik hasil survei berbagai lembaga menemui sejumlah tokoh agama dengan mengunjungi sejumlah pondok pesantren",neutral
Sebagian besar memilih menunjukkan kinerjanya untuk membantu masyarakat dalam menghadapi pandemi dan hal itu berimbas nyata pada elektabilitas,positive
meskipun jalan yang ditempuh cukup sulit dan harus menanjak namun terbayar dengan pemandangan yang didapat . rasa makanan juga enak meskipun dengan harga yang cukup fantastis . menjadi salah satu kafe favorit saya di bandung karena tidak pernah kecewa dengan the valley  ,positive
indah nya makan malam di the peak tempat nya nyaman bersih dan enak pemandangan nya sunguh indah sekali . pelayanan nya bagus makanan nya juga enak terima kasih untuk siap / crew the peak . saya tidak akan lupakan makan malam di the peak .,positive
"berharap bisa dapat di luar meja biar bisa dapat pemandangan oke , ternyata baru dibuka jam 3 private message , while kita ke sana untuk makan siang . zuppa sup nya enak . porsi makanan nya terlalu banyak untuk saya keluarga . harga nya cukup tinggi . jadi , hati-hati waktu order menu , jangan sampai berlebihan , sayang kan kalau tidak habis .      ",positive
"mencari makanan yang berkuah , teringat ke sini . sop ikan gurame kuah merah rasanya asam pedas yang bisa disesuaikan selera . ",positive
"Ia juga konsisten berada di tiga besar, bahkan selalu di peringkat pertama, unggul dari tokoh potensial capres lainnya",positive
"Pelibatan organisasi masyarakat, misalnya, disebut efektif dalam menyukseskan vaksinasi",positive
"Secara umum, badan publik yang bertindak sebagai pengendali data memiliki kewajiban untuk menjaga infrastruktur keamanan data pribadi pengguna layanannya yang meliputi penerapan pseudonimitas dan enkripsi data pribadi",neutral
"dari sekian banyak merek batagor di bandung , hanya kingsley yang tidak pernah mengecewakan lidah kami selama bertahun-tahun . akhirnya baru kami ketahui bahwa kualitas batagor mereka ditentukan oleh bahan yang terjaga kesegaran nya , baik tahu maupun ikan tenggiri segar . tidak ada tambahan yang kami sering rasakan di batagor yang lain , seperti daun bawang atau sagu yang terlalu berlebihan .   ",positive
"Sebab, kesuksesan dalam memimpin daerah, menata birokrasi, dan tata kelola pemerintahan daerah justru akan lebih penting bagi publik sebagai bekal untuk memilih mereka",positive
"saya sering banget ke sini . makanan nya enak , harga nya terjangkau . menu favorit saya : udang bakar pedas dan tumis kangkung balasan rekomendasi . kepiting lada hitam nya juga lumayan enak .      ",positive
